"DFILESIZE","file","filename","siteid","uploaddirectory","contenttype","containerid","cm:title","oipmroot:category","oipmroot:date","oipmroot:department","oipmroot:library","oipmroot:issuerNumber","oipmroot:issuerName","damsasp:extDocSource","damsasp:extDocId","damsasp:extDocVersion"
49475,"GMD019911.pdf","GMD019911.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Compass Bank","MISC","","","MLTF","","","","GMD019911","1"
45986,"GMD019806.pdf","GMD019806.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","WMF Huntoon Paige Associ","MISC","","","MLTF","","","","GMD019806","1"
44774,"GMD019875.pdf","GMD019875.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Highland Mortgage Compan","MISC","","","MLTF","","","","GMD019875","1"
46526,"GMD019910.pdf","GMD019910.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Continental Wingate Asso","MISC","","","MLTF","","","","GMD019910","1"
46064,"GMD019860.pdf","GMD019860.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","PFC Corporation","MISC","","","MLTF","","","","GMD019860","1"
50703,"GMD019815.pdf","GMD019815.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Whitehall Funding Inc","MISC","","","MLTF","","","","GMD019815","1"
46408,"GMD019907.pdf","GMD019907.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Escrow Bank USA","MISC","","","MLTF","","","","GMD019907","1"
34337,"GMD019839.pdf","GMD019839.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The Chase Manhattan Bank","MISC","","","MLTF","","","","GMD019839","1"
45845,"GMD019845.pdf","GMD019845.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Reilly Mortgage Group, I","MISC","","","MLTF","","","","GMD019845","1"
32380,"GMD019837.pdf","GMD019837.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The Chase Manhattan Bank","MISC","","","MLTF","","","","GMD019837","1"
46276,"GMD019904.pdf","GMD019904.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Firstar Bank, NA","MISC","","","MLTF","","","","GMD019904","1"
59083,"GMD019918.pdf","GMD019918.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Capri Capital Associates","MISC","","","MLTF","","","","GMD019918","1"
31682,"GMD019880.pdf","GMD019880.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Greystone Servicing Corp","MISC","","","MLTF","","","","GMD019880","1"
59999,"GMD019876.pdf","GMD019876.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Health Properties Capita","MISC","","","MLTF","","","","GMD019876","1"
57398,"GMD019882.pdf","GMD019882.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Great Lakes Financial Gr","MISC","","","MLTF","","","","GMD019882","1"
37539,"GMD019906.pdf","GMD019906.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","First American Mortgage","MISC","","","MLTF","","","","GMD019906","1"
52708,"GMD019812.pdf","GMD019812.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Whitehall Funding, Inc","MISC","","","MLTF","","","","GMD019812","1"
66238,"GMD019890.pdf","GMD019890.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD019890","1"
36180,"GMD019870.pdf","GMD019870.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Hudson United Bank","MISC","","","MLTF","","","","GMD019870","1"
24870,"GMD019838.pdf","GMD019838.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The Chase Manhattan Bank","MISC","","","MLTF","","","","GMD019838","1"
47884,"GMD019866.pdf","GMD019866.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Manufacturers and Trader","MISC","","","MLTF","","","","GMD019866","1"
45859,"GMD019893.pdf","GMD019893.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD019893","1"
31416,"GMD019891.pdf","GMD019891.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD019891","1"
46909,"GMD019889.pdf","GMD019889.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD019889","1"
31875,"GMD019836.pdf","GMD019836.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The Chase Manhattan Bank","MISC","","","MLTF","","","","GMD019836","1"
34124,"GMD019822.pdf","GMD019822.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","TRI Capital Corporation","MISC","","","MLTF","","","","GMD019822","1"
34494,"GMD019811.pdf","GMD019811.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Whitehall Funding, Inc","MISC","","","MLTF","","","","GMD019811","1"
34867,"GMD019855.pdf","GMD019855.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","PMC Financial Services,","MISC","","","MLTF","","","","GMD019855","1"
34452,"GMD019892.pdf","GMD019892.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD019892","1"
34021,"GMD019879.pdf","GMD019879.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Greystone Servicing Corp","MISC","","","MLTF","","","","GMD019879","1"
34180,"GMD019805.pdf","GMD019805.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","WMF Huntoon Paige Associ","MISC","","","MLTF","","","","GMD019805","1"
49152,"GMD019808.pdf","GMD019808.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","WMF Huntoon Paige Associ","MISC","","","MLTF","","","","GMD019808","1"
32915,"GMD019899.pdf","GMD019899.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GMAC Commercial Mortgage","MISC","","","MLTF","","","","GMD019899","1"
41258,"GMD019835.pdf","GMD019835.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The Chase Manhattan Bank","MISC","","","MLTF","","","","GMD019835","1"
45385,"GMD019814.pdf","GMD019814.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Whitehall Funding Inc","MISC","","","MLTF","","","","GMD019814","1"
37114,"GMD019832.pdf","GMD019832.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The Chase Manhattan Bank","MISC","","","MLTF","","","","GMD019832","1"
33645,"GMD019859.pdf","GMD019859.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","PFC Corporation","MISC","","","MLTF","","","","GMD019859","1"
37077,"GMD019833.pdf","GMD019833.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The Chase Manhattan Bank","MISC","","","MLTF","","","","GMD019833","1"
41487,"GMD019834.pdf","GMD019834.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The Chase Manhattan Bank","MISC","","","MLTF","","","","GMD019834","1"
37507,"GMD019831.pdf","GMD019831.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The Chase Manhattan Bank","MISC","","","MLTF","","","","GMD019831","1"
31471,"GMD019874.pdf","GMD019874.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Highland Mortgage Compan","MISC","","","MLTF","","","","GMD019874","1"
44921,"GMD019914.pdf","GMD019914.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Century Health Capital,","MISC","","","MLTF","","","","GMD019914","1"
52315,"GMD019913.pdf","GMD019913.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Chapman and Cutler","MISC","","","MLTF","","","","GMD019913","1"
58794,"GMD019813.pdf","GMD019813.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Whitehall Funding Inc","MISC","","","MLTF","","","","GMD019813","1"
27341,"GMD019864.pdf","GMD019864.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","National City","MISC","","","MLTF","","","","GMD019864","1"
45614,"GMD019921.pdf","GMD019921.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Armstrong Mortgage Compa","MISC","","","MLTF","","","","GMD019921","1"
30029,"GMD019830.pdf","GMD019830.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The Chase Manhattan Bank","MISC","","","MLTF","","","","GMD019830","1"
32055,"GMD019917.pdf","GMD019917.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Capri Capital Associates","MISC","","","MLTF","","","","GMD019917","1"
48569,"GMD019898.pdf","GMD019898.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GMAC Commercial Mortgage","MISC","","","MLTF","","","","GMD019898","1"
33281,"GMD019829.pdf","GMD019829.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The Chase Manhattan Bank","MISC","","","MLTF","","","","GMD019829","1"
30720,"GMD019887.pdf","GMD019887.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD019887","1"
41649,"GMD019912.pdf","GMD019912.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","CitiMortgage, Inc","MISC","","","MLTF","","","","GMD019912","1"
40311,"GMD019848.pdf","GMD019848.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Prudential Huntoon Piage","MISC","","","MLTF","","","","GMD019848","1"
35949,"GMD019888.pdf","GMD019888.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD019888","1"
62326,"GMD019886.pdf","GMD019886.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD019886","1"
62375,"GMD019885.pdf","GMD019885.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD019885","1"
42179,"GMD019854.pdf","GMD019854.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Powell, Goldstein, Fraze","MISC","","","MLTF","","","","GMD019854","1"
29237,"GMD019881.pdf","GMD019881.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Grestone Servicing Corp","MISC","","","MLTF","","","","GMD019881","1"
30016,"GMD019908.pdf","GMD019908.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Continental Wingate Asso","MISC","","","MLTF","","","","GMD019908","1"
38555,"GMD019919.pdf","GMD019919.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Bankers Mortgage and Inv","MISC","","","MLTF","","","","GMD019919","1"
41097,"GMD019844.pdf","GMD019844.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Reilly Mortgage Group","MISC","","","MLTF","","","","GMD019844","1"
31744,"GMD019903.pdf","GMD019903.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","First Virginia Mortgage","MISC","","","MLTF","","","","GMD019903","1"
47886,"GMD019821.pdf","GMD019821.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","TRI Capital Corporation","MISC","","","MLTF","","","","GMD019821","1"
36036,"GMD019878.pdf","GMD019878.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Greystone Servicing Corp","MISC","","","MLTF","","","","GMD019878","1"
48782,"GMD019897.pdf","GMD019897.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GMAC Commercial Mortgage","MISC","","","MLTF","","","","GMD019897","1"
37588,"GMD019868.pdf","GMD019868.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Love Funding Corporation","MISC","","","MLTF","","","","GMD019868","1"
33876,"GMD019900.pdf","GMD019900.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Glaser Financial Group,","MISC","","","MLTF","","","","GMD019900","1"
33697,"GMD019920.pdf","GMD019920.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Banc One Capital Funding","MISC","","","MLTF","","","","GMD019920","1"
33216,"GMD019828.pdf","GMD019828.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The Chase Manhattan Bank","MISC","","","MLTF","","","","GMD019828","1"
45239,"GMD019869.pdf","GMD019869.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Legg Mason Real Estate S","MISC","","","MLTF","","","","GMD019869","1"
34658,"GMD019851.pdf","GMD019851.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","PR Mortgage and Investme","MISC","","","MLTF","","","","GMD019851","1"
40294,"GMD019852.pdf","GMD019852.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","PR Mortgage and Investme","MISC","","","MLTF","","","","GMD019852","1"
25582,"GMD019873.pdf","GMD019873.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","HUD","MISC","","","MLTF","","","","GMD019873","1"
40633,"GMD019820.pdf","GMD019820.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","TRI Capital Corporation","MISC","","","MLTF","","","","GMD019820","1"
32868,"GMD019827.pdf","GMD019827.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The Chase Manhattan Bank","MISC","","","MLTF","","","","GMD019827","1"
35779,"GMD019862.pdf","GMD019862.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Pacific Commonwealth Mor","MISC","","","MLTF","","","","GMD019862","1"
45024,"GMD019819.pdf","GMD019819.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","TRI Capital Corporation","MISC","","","MLTF","","","","GMD019819","1"
36585,"GMD019847.pdf","GMD019847.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Red Mortgage Capital, In","MISC","","","MLTF","","","","GMD019847","1"
33161,"GMD019857.pdf","GMD019857.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Pine State Mortgage Corp","MISC","","","MLTF","","","","GMD019857","1"
32292,"GMD019877.pdf","GMD019877.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Greystone Servicing Corp","MISC","","","MLTF","","","","GMD019877","1"
41063,"GMD019863.pdf","GMD019863.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Newport Mortgage Company","MISC","","","MLTF","","","","GMD019863","1"
41397,"GMD019856.pdf","GMD019856.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Pine State Mortgage Corp","MISC","","","MLTF","","","","GMD019856","1"
32031,"GMD019849.pdf","GMD019849.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Prudential Huntoon Paige","MISC","","","MLTF","","","","GMD019849","1"
47867,"GMD019825.pdf","GMD019825.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The Chase Manhattan Bank","MISC","","","MLTF","","","","GMD019825","1"
32162,"GMD019858.pdf","GMD019858.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","PFC Corporation","MISC","","","MLTF","","","","GMD019858","1"
32007,"GMD019824.pdf","GMD019824.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The Chase Manhattan Bank","MISC","","","MLTF","","","","GMD019824","1"
38095,"GMD019915.pdf","GMD019915.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Centennial Mortgage, Inc","MISC","","","MLTF","","","","GMD019915","1"
41030,"GMD019810.pdf","GMD019810.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Whitehall Funding, Inc","MISC","","","MLTF","","","","GMD019810","1"
42926,"GMD019826.pdf","GMD019826.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The Chase Manhattan Bank","MISC","","","MLTF","","","","GMD019826","1"
52067,"GMD019809.pdf","GMD019809.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Whitehall Funding, Inc","MISC","","","MLTF","","","","GMD019809","1"
34980,"GMD019916.pdf","GMD019916.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Centennial Mortgage Inc","MISC","","","MLTF","","","","GMD019916","1"
46032,"GMD019818.pdf","GMD019818.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","TRI Capital Corporation","MISC","","","MLTF","","","","GMD019818","1"
44928,"GMD019817.pdf","GMD019817.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","TRI Capital Corporation","MISC","","","MLTF","","","","GMD019817","1"
36497,"GMD019922.pdf","GMD019922.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","American Bank and Trust","MISC","","","MLTF","","","","GMD019922","1"
35211,"GMD019925.pdf","GMD019925.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","American Bank and Trust","MISC","","","MLTF","","","","GMD019925","1"
37885,"GMD019883.pdf","GMD019883.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD019883","1"
31548,"GMD019850.pdf","GMD019850.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","PR Mortgage and Investme","MISC","","","MLTF","","","","GMD019850","1"
36387,"GMD019923.pdf","GMD019923.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","American Bank and Trust","MISC","","","MLTF","","","","GMD019923","1"
41784,"GMD019823.pdf","GMD019823.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The Chase Manhattan Bank","MISC","","","MLTF","","","","GMD019823","1"
40063,"GMD019998.pdf","GMD019998.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD019998","1"
32794,"GMD019884.pdf","GMD019884.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD019884","1"
31730,"GMD019929.pdf","GMD019929.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Whitehall Funding Inc","MISC","","","MLTF","","","","GMD019929","1"
32588,"GMD019988.pdf","GMD019988.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Highland Mortgage Compan","MISC","","","MLTF","","","","GMD019988","1"
36845,"GMD019924.pdf","GMD019924.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","American Bank and Trust","MISC","","","MLTF","","","","GMD019924","1"
34835,"GMD019994.pdf","GMD019994.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Greystone Servicing Corp","MISC","","","MLTF","","","","GMD019994","1"
31953,"GMD020004.pdf","GMD020004.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GMAC Commercial Mortgage","MISC","","","MLTF","","","","GMD020004","1"
39095,"GMD019951.pdf","GMD019951.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The Chase Manhattan Bank","MISC","","","MLTF","","","","GMD019951","1"
31405,"GMD019987.pdf","GMD019987.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Highland Mortgage Compan","MISC","","","MLTF","","","","GMD019987","1"
40510,"GMD019997.pdf","GMD019997.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD019997","1"
44029,"GMD019949.pdf","GMD019949.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The Chase Manhattan Bank","MISC","","","MLTF","","","","GMD019949","1"
46972,"GMD019976.pdf","GMD019976.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Malone Mortgage Company","MISC","","","MLTF","","","","GMD019976","1"
31896,"GMD019986.pdf","GMD019986.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Highland Mortgage Compan","MISC","","","MLTF","","","","GMD019986","1"
30788,"GMD020021.pdf","GMD020021.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Collateral Mortgage, LTD","MISC","","","MLTF","","","","GMD020021","1"
33227,"GMD019993.pdf","GMD019993.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Greystone Servicing Corp","MISC","","","MLTF","","","","GMD019993","1"
46239,"GMD019948.pdf","GMD019948.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The Chase Manhattan Bank","MISC","","","MLTF","","","","GMD019948","1"
31578,"GMD020024.pdf","GMD020024.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Centennial Mortgage, Inc","MISC","","","MLTF","","","","GMD020024","1"
45967,"GMD019933.pdf","GMD019933.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","TRI Capital Corporation","MISC","","","MLTF","","","","GMD019933","1"
31027,"GMD019950.pdf","GMD019950.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The Chase Manhattan Bank","MISC","","","MLTF","","","","GMD019950","1"
31454,"GMD020003.pdf","GMD020003.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GMAC Commercial Mortgage","MISC","","","MLTF","","","","GMD020003","1"
34370,"GMD019958.pdf","GMD019958.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Reilly Mortgage Group, I","MISC","","","MLTF","","","","GMD019958","1"
54645,"GMD019928.pdf","GMD019928.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Whitehall Funding, Inc","MISC","","","MLTF","","","","GMD019928","1"
